invoice_id,invoice_date,plant,energy_vendor,energy_type,invoice_amount_usd,billing_period_start,billing_period_end,meter_id,rate_plan,payment_terms,currency
901151,8/14/2024,Plant_IL_Chicago,Dominion Energy,Steam,35042.79,7/15/2024,8/14/2024,MTR-34230,Fixed,Net 30,USD
901152,8/17/2024,Plant_IL_Chicago,Exelon Utilities,Water & Utilities,24558.26,7/18/2024,8/17/2024,MTR-92807,Fixed,Net 30,USD
901153,8/2/2024,Plant_IL_Chicago,Exelon Utilities,Natural Gas,60859.5,7/3/2024,8/2/2024,MTR-84336,Variable,Net 30,USD
901154,8/6/2024,Plant_IL_Chicago,Exelon Utilities,Electricity,96390.83,7/7/2024,8/6/2024,MTR-37850,Variable,Net 30,USD
901155,8/1/2024,Plant_IL_Chicago,NRG Energy,Water & Utilities,14304.53,7/2/2024,8/1/2024,MTR-86206,Time-of-Use,Net 30,USD
901156,8/20/2024,Plant_IL_Chicago,FirstEnergy,Steam,15931.62,7/21/2024,8/20/2024,MTR-26695,Fixed,Net 30,USD
901157,8/14/2024,Plant_IL_Chicago,Edison International,Steam,36236.7,7/15/2024,8/14/2024,MTR-84412,Variable,Net 30,USD
901158,8/12/2024,Plant_IL_Chicago,Edison International,Electricity,50434.11,7/13/2024,8/12/2024,MTR-30975,Fixed,Net 30,USD
901159,8/21/2024,Plant_IL_Chicago,AES Corporation,Natural Gas,25071.2,7/22/2024,8/21/2024,MTR-19575,Fixed,Net 30,USD
901160,8/12/2024,Plant_IL_Chicago,Southern Power,Water & Utilities,5751.06,7/13/2024,8/12/2024,MTR-20553,Time-of-Use,Net 30,USD
901161,8/22/2024,Plant_IL_Chicago,Southern Power,Steam,14672.78,7/23/2024,8/22/2024,MTR-22647,Fixed,Net 30,USD
901162,8/16/2024,Plant_IL_Chicago,Southern Power,Electricity,53921.73,7/17/2024,8/16/2024,MTR-22733,Variable,Net 30,USD
901163,8/16/2024,Plant_IL_Chicago,American Electric Power,Steam,19335.07,7/17/2024,8/16/2024,MTR-93916,Time-of-Use,Net 30,USD
901164,8/17/2024,Plant_IL_Chicago,American Electric Power,Water & Utilities,20946.84,7/18/2024,8/17/2024,MTR-10759,Variable,Net 30,USD
901165,8/20/2024,Plant_IL_Chicago,American Electric Power,Electricity,61308.29,7/21/2024,8/20/2024,MTR-55069,Variable,Net 30,USD
901166,8/23/2024,Plant_IL_Chicago,Duke Energy LLC,Natural Gas,60721.73,7/24/2024,8/23/2024,MTR-41685,Fixed,Net 30,USD
901167,8/12/2024,Plant_IL_Chicago,Duke Energy LLC,Electricity,59394.02,7/13/2024,8/12/2024,MTR-70442,Time-of-Use,Net 30,USD
901168,8/6/2024,Plant_IL_Chicago,NRG Energy Services,Natural Gas,53976.48,7/7/2024,8/6/2024,MTR-63695,Time-of-Use,Net 30,USD
901169,8/11/2024,Plant_IL_Chicago,NRG Energy Services,Steam,33263.99,7/12/2024,8/11/2024,MTR-27342,Fixed,Net 30,USD
901170,8/7/2024,Plant_IL_Chicago,NRG Energy Services,Steam,34310.95,7/8/2024,8/7/2024,MTR-53344,Time-of-Use,Net 30,USD
901171,8/12/2024,Plant_IL_Chicago,Exelon Utility Co,Water & Utilities,17900.06,7/13/2024,8/12/2024,MTR-33256,Fixed,Net 30,USD
901172,8/12/2024,Plant_MI_Detroit,Duke Energy,Steam,14601.88,7/13/2024,8/12/2024,MTR-23064,Time-of-Use,Net 30,USD
901173,7/30/2024,Plant_MI_Detroit,Duke Energy,Steam,10844.82,6/30/2024,7/30/2024,MTR-77023,Variable,Net 30,USD
901174,8/14/2024,Plant_MI_Detroit,Duke Energy,Steam,36368.32,7/15/2024,8/14/2024,MTR-94999,Time-of-Use,Net 30,USD
901175,8/11/2024,Plant_MI_Detroit,NextEra Energy,Electricity,70932.68,7/12/2024,8/11/2024,MTR-94066,Time-of-Use,Net 30,USD
901176,8/19/2024,Plant_MI_Detroit,NextEra Energy,Water & Utilities,14811.71,7/20/2024,8/19/2024,MTR-42514,Variable,Net 30,USD
901177,8/7/2024,Plant_MI_Detroit,NextEra Energy,Steam,15123.75,7/8/2024,8/7/2024,MTR-38592,Time-of-Use,Net 30,USD
901178,8/6/2024,Plant_MI_Detroit,Dominion Energy,Natural Gas,26310.93,7/7/2024,8/6/2024,MTR-84489,Fixed,Net 30,USD
901179,8/15/2024,Plant_MI_Detroit,Dominion Energy,Steam,17221.79,7/16/2024,8/15/2024,MTR-39921,Time-of-Use,Net 30,USD
901180,8/8/2024,Plant_MI_Detroit,Exelon Utilities,Natural Gas,54095.1,7/9/2024,8/8/2024,MTR-23379,Time-of-Use,Net 30,USD
901181,8/8/2024,Plant_MI_Detroit,Exelon Utilities,Steam,10867.12,7/9/2024,8/8/2024,MTR-94469,Time-of-Use,Net 30,USD
901182,8/12/2024,Plant_MI_Detroit,Exelon Utilities,Electricity,34537.33,7/13/2024,8/12/2024,MTR-86700,Time-of-Use,Net 30,USD
901183,8/14/2024,Plant_MI_Detroit,NRG Energy,Natural Gas,52062.55,7/15/2024,8/14/2024,MTR-38967,Fixed,Net 30,USD
901184,8/15/2024,Plant_MI_Detroit,NRG Energy,Natural Gas,61941.13,7/16/2024,8/15/2024,MTR-21892,Time-of-Use,Net 30,USD
901185,7/31/2024,Plant_MI_Detroit,NRG Energy,Electricity,102358.66,7/1/2024,7/31/2024,MTR-49796,Time-of-Use,Net 30,USD
901186,8/9/2024,Plant_MI_Detroit,FirstEnergy,Electricity,29049.21,7/10/2024,8/9/2024,MTR-53322,Fixed,Net 30,USD
901187,8/13/2024,Plant_MI_Detroit,FirstEnergy,Steam,14052.4,7/14/2024,8/13/2024,MTR-90584,Time-of-Use,Net 30,USD
901188,8/15/2024,Plant_MI_Detroit,Edison International,Steam,20833.09,7/16/2024,8/15/2024,MTR-48208,Time-of-Use,Net 30,USD
901189,8/21/2024,Plant_MI_Detroit,AES Corporation,Steam,27136.78,7/22/2024,8/21/2024,MTR-50818,Time-of-Use,Net 30,USD
901190,8/11/2024,Plant_MI_Detroit,AES Corporation,Water & Utilities,11800.18,7/12/2024,8/11/2024,MTR-51857,Time-of-Use,Net 30,USD
901191,8/16/2024,Plant_MI_Detroit,Southern Power,Steam,37335.79,7/17/2024,8/16/2024,MTR-42639,Fixed,Net 30,USD
901192,8/20/2024,Plant_MI_Detroit,American Electric Power,Natural Gas,35189.51,7/21/2024,8/20/2024,MTR-59997,Time-of-Use,Net 30,USD
901193,8/20/2024,Plant_MI_Detroit,American Electric Power,Natural Gas,25897.3,7/21/2024,8/20/2024,MTR-12589,Time-of-Use,Net 30,USD
901194,8/11/2024,Plant_MI_Detroit,American Electric Power,Steam,31261.64,7/12/2024,8/11/2024,MTR-45367,Time-of-Use,Net 30,USD
901195,8/18/2024,Plant_MI_Detroit,Duke Energy LLC,Electricity,23325.81,7/19/2024,8/18/2024,MTR-82792,Variable,Net 30,USD
901196,8/22/2024,Plant_MI_Detroit,NRG Energy Services,Electricity,60798.7,7/23/2024,8/22/2024,MTR-68863,Variable,Net 30,USD
901197,7/30/2024,Plant_MI_Detroit,Exelon Utility Co,Water & Utilities,4341.77,6/30/2024,7/30/2024,MTR-95250,Fixed,Net 30,USD
901198,8/13/2024,Plant_MI_Detroit,Exelon Utility Co,Natural Gas,52168.87,7/14/2024,8/13/2024,MTR-67663,Fixed,Net 30,USD
901199,8/10/2024,Plant_MI_Detroit,Exelon Utility Co,Steam,27113.32,7/11/2024,8/10/2024,MTR-41895,Time-of-Use,Net 30,USD
901200,8/13/2024,Plant_PA_Pittsburgh,Duke Energy,Steam,32465.03,7/14/2024,8/13/2024,MTR-29183,Fixed,Net 30,USD
901201,8/21/2024,Plant_PA_Pittsburgh,NextEra Energy,Electricity,57921.97,7/22/2024,8/21/2024,MTR-65221,Time-of-Use,Net 30,USD
901202,8/12/2024,Plant_PA_Pittsburgh,NextEra Energy,Natural Gas,38770.62,7/13/2024,8/12/2024,MTR-99801,Variable,Net 30,USD
901203,8/14/2024,Plant_PA_Pittsburgh,NextEra Energy,Steam,23378.74,7/15/2024,8/14/2024,MTR-98181,Time-of-Use,Net 30,USD
901204,8/11/2024,Plant_PA_Pittsburgh,Dominion Energy,Water & Utilities,14525.73,7/12/2024,8/11/2024,MTR-42318,Fixed,Net 30,USD
901205,8/11/2024,Plant_PA_Pittsburgh,Dominion Energy,Electricity,40603.98,7/12/2024,8/11/2024,MTR-46806,Variable,Net 30,USD
901206,8/23/2024,Plant_PA_Pittsburgh,Exelon Utilities,Water & Utilities,13782.63,7/24/2024,8/23/2024,MTR-30951,Time-of-Use,Net 30,USD
901207,8/15/2024,Plant_PA_Pittsburgh,Exelon Utilities,Electricity,70136.4,7/16/2024,8/15/2024,MTR-39051,Variable,Net 30,USD
901208,8/7/2024,Plant_PA_Pittsburgh,Exelon Utilities,Natural Gas,43846.5,7/8/2024,8/7/2024,MTR-25927,Variable,Net 30,USD
901209,8/21/2024,Plant_PA_Pittsburgh,NRG Energy,Water & Utilities,22163.9,7/22/2024,8/21/2024,MTR-94087,Fixed,Net 30,USD
901210,8/21/2024,Plant_PA_Pittsburgh,NRG Energy,Natural Gas,27813.73,7/22/2024,8/21/2024,MTR-92390,Fixed,Net 30,USD
901211,8/5/2024,Plant_PA_Pittsburgh,NRG Energy,Water & Utilities,20152.27,7/6/2024,8/5/2024,MTR-29760,Variable,Net 30,USD
901212,8/17/2024,Plant_PA_Pittsburgh,FirstEnergy,Electricity,38577.27,7/18/2024,8/17/2024,MTR-54485,Time-of-Use,Net 30,USD
901213,7/30/2024,Plant_PA_Pittsburgh,FirstEnergy,Electricity,108831.56,6/30/2024,7/30/2024,MTR-52663,Time-of-Use,Net 30,USD
901214,8/15/2024,Plant_PA_Pittsburgh,Edison International,Steam,46946.58,7/16/2024,8/15/2024,MTR-40315,Time-of-Use,Net 30,USD
901215,8/21/2024,Plant_PA_Pittsburgh,Edison International,Natural Gas,72301.11,7/22/2024,8/21/2024,MTR-79303,Fixed,Net 30,USD
901216,8/1/2024,Plant_PA_Pittsburgh,Edison International,Steam,26947.9,7/2/2024,8/1/2024,MTR-37653,Time-of-Use,Net 30,USD
901217,8/7/2024,Plant_PA_Pittsburgh,AES Corporation,Water & Utilities,5376.07,7/8/2024,8/7/2024,MTR-88801,Time-of-Use,Net 30,USD
901218,8/8/2024,Plant_PA_Pittsburgh,AES Corporation,Water & Utilities,10910,7/9/2024,8/8/2024,MTR-60922,Time-of-Use,Net 30,USD
901219,8/23/2024,Plant_PA_Pittsburgh,AES Corporation,Natural Gas,41807,7/24/2024,8/23/2024,MTR-85471,Fixed,Net 30,USD
901220,8/19/2024,Plant_PA_Pittsburgh,Southern Power,Natural Gas,68480.71,7/20/2024,8/19/2024,MTR-86649,Time-of-Use,Net 30,USD
901221,8/17/2024,Plant_PA_Pittsburgh,Southern Power,Electricity,27888.73,7/18/2024,8/17/2024,MTR-59617,Fixed,Net 30,USD
901222,8/1/2024,Plant_PA_Pittsburgh,Southern Power,Steam,47952.61,7/2/2024,8/1/2024,MTR-18321,Variable,Net 30,USD
901223,8/17/2024,Plant_PA_Pittsburgh,American Electric Power,Natural Gas,42441.17,7/18/2024,8/17/2024,MTR-63517,Time-of-Use,Net 30,USD
901224,8/9/2024,Plant_PA_Pittsburgh,Duke Energy LLC,Steam,25571.6,7/10/2024,8/9/2024,MTR-48172,Time-of-Use,Net 30,USD
901225,8/14/2024,Plant_PA_Pittsburgh,Duke Energy LLC,Steam,17504.97,7/15/2024,8/14/2024,MTR-36571,Variable,Net 30,USD
901226,8/9/2024,Plant_PA_Pittsburgh,NRG Energy Services,Electricity,23668.43,7/10/2024,8/9/2024,MTR-93343,Variable,Net 30,USD
901227,8/15/2024,Plant_PA_Pittsburgh,NRG Energy Services,Water & Utilities,13919.92,7/16/2024,8/15/2024,MTR-43292,Fixed,Net 30,USD
901228,8/6/2024,Plant_PA_Pittsburgh,Exelon Utility Co,Electricity,52073.71,7/7/2024,8/6/2024,MTR-66691,Time-of-Use,Net 30,USD
901229,8/12/2024,Plant_PA_Pittsburgh,Exelon Utility Co,Natural Gas,57965.47,7/13/2024,8/12/2024,MTR-85117,Variable,Net 30,USD
901230,8/16/2024,Plant_PA_Pittsburgh,Exelon Utility Co,Steam,11127.62,7/17/2024,8/16/2024,MTR-16089,Fixed,Net 30,USD
901231,9/18/2024,Plant_TX_Houston,Duke Energy,Natural Gas,74636.33,8/19/2024,9/18/2024,MTR-71366,Variable,Net 30,USD
901232,9/14/2024,Plant_TX_Houston,Duke Energy,Water & Utilities,17822.58,8/15/2024,9/14/2024,MTR-12693,Time-of-Use,Net 30,USD
901233,9/16/2024,Plant_TX_Houston,NextEra Energy,Water & Utilities,19011.87,8/17/2024,9/16/2024,MTR-18340,Variable,Net 30,USD
901234,9/21/2024,Plant_TX_Houston,NextEra Energy,Electricity,99685.88,8/22/2024,9/21/2024,MTR-41214,Fixed,Net 30,USD
901235,8/31/2024,Plant_TX_Houston,Dominion Energy,Water & Utilities,16504.24,8/1/2024,8/31/2024,MTR-50664,Fixed,Net 30,USD
901236,9/5/2024,Plant_TX_Houston,Exelon Utilities,Electricity,18959.54,8/6/2024,9/5/2024,MTR-11054,Variable,Net 30,USD
901237,9/19/2024,Plant_TX_Houston,Exelon Utilities,Natural Gas,54793.11,8/20/2024,9/19/2024,MTR-44884,Variable,Net 30,USD
901238,9/14/2024,Plant_TX_Houston,NRG Energy,Natural Gas,27049,8/15/2024,9/14/2024,MTR-52866,Time-of-Use,Net 30,USD
901239,8/30/2024,Plant_TX_Houston,NRG Energy,Water & Utilities,9411.62,7/31/2024,8/30/2024,MTR-97369,Time-of-Use,Net 30,USD
901240,9/9/2024,Plant_TX_Houston,FirstEnergy,Natural Gas,49283.77,8/10/2024,9/9/2024,MTR-95949,Fixed,Net 30,USD
901241,9/10/2024,Plant_TX_Houston,Edison International,Steam,13551.05,8/11/2024,9/10/2024,MTR-46260,Time-of-Use,Net 30,USD
901242,9/4/2024,Plant_TX_Houston,Edison International,Electricity,85720.63,8/5/2024,9/4/2024,MTR-39823,Time-of-Use,Net 30,USD
901243,9/6/2024,Plant_TX_Houston,Edison International,Electricity,105743.92,8/7/2024,9/6/2024,MTR-32065,Variable,Net 30,USD
901244,9/3/2024,Plant_TX_Houston,AES Corporation,Water & Utilities,11709.89,8/4/2024,9/3/2024,MTR-59146,Variable,Net 30,USD
901245,9/7/2024,Plant_TX_Houston,AES Corporation,Steam,14338.95,8/8/2024,9/7/2024,MTR-74669,Time-of-Use,Net 30,USD
901246,9/9/2024,Plant_TX_Houston,AES Corporation,Electricity,21016.61,8/10/2024,9/9/2024,MTR-66033,Time-of-Use,Net 30,USD
901247,9/6/2024,Plant_TX_Houston,Southern Power,Electricity,112625.38,8/7/2024,9/6/2024,MTR-36525,Fixed,Net 30,USD
901248,9/11/2024,Plant_TX_Houston,Southern Power,Steam,35052.89,8/12/2024,9/11/2024,MTR-74735,Fixed,Net 30,USD
901249,8/30/2024,Plant_TX_Houston,American Electric Power,Electricity,45444.82,7/31/2024,8/30/2024,MTR-94117,Fixed,Net 30,USD
901250,9/19/2024,Plant_TX_Houston,Duke Energy LLC,Electricity,103081.32,8/20/2024,9/19/2024,MTR-23531,Fixed,Net 30,USD
901251,9/16/2024,Plant_TX_Houston,Duke Energy LLC,Natural Gas,56082.58,8/17/2024,9/16/2024,MTR-45958,Time-of-Use,Net 30,USD
901252,9/3/2024,Plant_TX_Houston,Duke Energy LLC,Water & Utilities,20881.93,8/4/2024,9/3/2024,MTR-85275,Fixed,Net 30,USD
901253,9/13/2024,Plant_TX_Houston,NRG Energy Services,Electricity,90772.63,8/14/2024,9/13/2024,MTR-10888,Time-of-Use,Net 30,USD
901254,9/2/2024,Plant_TX_Houston,Exelon Utility Co,Steam,41644.7,8/3/2024,9/2/2024,MTR-22513,Time-of-Use,Net 30,USD
901255,9/12/2024,Plant_TX_Dallas,Duke Energy,Water & Utilities,4816.12,8/13/2024,9/12/2024,MTR-55299,Time-of-Use,Net 30,USD
901256,8/28/2024,Plant_TX_Dallas,Duke Energy,Steam,44860.87,7/29/2024,8/28/2024,MTR-47524,Variable,Net 30,USD
901257,8/29/2024,Plant_TX_Dallas,NextEra Energy,Electricity,44034.35,7/30/2024,8/29/2024,MTR-47451,Variable,Net 30,USD
901258,8/29/2024,Plant_TX_Dallas,Dominion Energy,Electricity,28293.69,7/30/2024,8/29/2024,MTR-26631,Fixed,Net 30,USD
901259,8/30/2024,Plant_TX_Dallas,Dominion Energy,Water & Utilities,12748.47,7/31/2024,8/30/2024,MTR-17884,Variable,Net 30,USD
901260,9/14/2024,Plant_TX_Dallas,Exelon Utilities,Electricity,49480.27,8/15/2024,9/14/2024,MTR-86084,Fixed,Net 30,USD
901261,9/5/2024,Plant_TX_Dallas,Exelon Utilities,Electricity,58684.01,8/6/2024,9/5/2024,MTR-46618,Time-of-Use,Net 30,USD
901262,9/4/2024,Plant_TX_Dallas,NRG Energy,Natural Gas,17467.57,8/5/2024,9/4/2024,MTR-85307,Time-of-Use,Net 30,USD
901263,9/22/2024,Plant_TX_Dallas,FirstEnergy,Steam,37453.99,8/23/2024,9/22/2024,MTR-20598,Time-of-Use,Net 30,USD
901264,9/21/2024,Plant_TX_Dallas,FirstEnergy,Water & Utilities,16184.7,8/22/2024,9/21/2024,MTR-73555,Variable,Net 30,USD
901265,9/7/2024,Plant_TX_Dallas,Edison International,Water & Utilities,9771.16,8/8/2024,9/7/2024,MTR-31337,Time-of-Use,Net 30,USD
901266,9/19/2024,Plant_TX_Dallas,AES Corporation,Steam,28146.47,8/20/2024,9/19/2024,MTR-73102,Fixed,Net 30,USD
901267,9/20/2024,Plant_TX_Dallas,AES Corporation,Water & Utilities,7699.38,8/21/2024,9/20/2024,MTR-59347,Fixed,Net 30,USD
901268,9/18/2024,Plant_TX_Dallas,AES Corporation,Electricity,80573.13,8/19/2024,9/18/2024,MTR-67706,Variable,Net 30,USD
901269,8/28/2024,Plant_TX_Dallas,Southern Power,Electricity,61951.56,7/29/2024,8/28/2024,MTR-43489,Fixed,Net 30,USD
901270,8/30/2024,Plant_TX_Dallas,American Electric Power,Steam,34724.84,7/31/2024,8/30/2024,MTR-94012,Time-of-Use,Net 30,USD
901271,8/30/2024,Plant_TX_Dallas,American Electric Power,Electricity,94146.48,7/31/2024,8/30/2024,MTR-85348,Time-of-Use,Net 30,USD
901272,9/14/2024,Plant_TX_Dallas,American Electric Power,Water & Utilities,16665.74,8/15/2024,9/14/2024,MTR-83819,Variable,Net 30,USD
901273,9/14/2024,Plant_TX_Dallas,Duke Energy LLC,Water & Utilities,12104.4,8/15/2024,9/14/2024,MTR-24658,Variable,Net 30,USD
901274,9/8/2024,Plant_TX_Dallas,Duke Energy LLC,Water & Utilities,24934.58,8/9/2024,9/8/2024,MTR-20446,Time-of-Use,Net 30,USD
901275,8/31/2024,Plant_TX_Dallas,Duke Energy LLC,Electricity,43404.83,8/1/2024,8/31/2024,MTR-95508,Fixed,Net 30,USD
901276,9/5/2024,Plant_TX_Dallas,NRG Energy Services,Steam,8544.19,8/6/2024,9/5/2024,MTR-93432,Fixed,Net 30,USD
901277,9/5/2024,Plant_TX_Dallas,NRG Energy Services,Natural Gas,30219.75,8/6/2024,9/5/2024,MTR-91558,Variable,Net 30,USD
901278,9/11/2024,Plant_TX_Dallas,Exelon Utility Co,Water & Utilities,20228.43,8/12/2024,9/11/2024,MTR-76104,Time-of-Use,Net 30,USD
901279,8/29/2024,Plant_TX_Dallas,Exelon Utility Co,Steam,26906.94,7/30/2024,8/29/2024,MTR-56508,Time-of-Use,Net 30,USD
901280,8/31/2024,Plant_OH_Toledo,Duke Energy,Steam,23066.89,8/1/2024,8/31/2024,MTR-78399,Variable,Net 30,USD
901281,9/15/2024,Plant_OH_Toledo,Duke Energy,Natural Gas,52990.02,8/16/2024,9/15/2024,MTR-24406,Variable,Net 30,USD
901282,9/19/2024,Plant_OH_Toledo,Duke Energy,Water & Utilities,10911.98,8/20/2024,9/19/2024,MTR-68228,Time-of-Use,Net 30,USD
901283,9/3/2024,Plant_OH_Toledo,NextEra Energy,Electricity,76070.23,8/4/2024,9/3/2024,MTR-18479,Time-of-Use,Net 30,USD
901284,9/8/2024,Plant_OH_Toledo,Dominion Energy,Electricity,42566.67,8/9/2024,9/8/2024,MTR-99432,Time-of-Use,Net 30,USD
901285,9/4/2024,Plant_OH_Toledo,Exelon Utilities,Steam,37670.69,8/5/2024,9/4/2024,MTR-48564,Fixed,Net 30,USD
901286,9/6/2024,Plant_OH_Toledo,Exelon Utilities,Water & Utilities,7716.74,8/7/2024,9/6/2024,MTR-88335,Variable,Net 30,USD
901287,9/19/2024,Plant_OH_Toledo,NRG Energy,Steam,24180.1,8/20/2024,9/19/2024,MTR-21535,Variable,Net 30,USD
901288,9/5/2024,Plant_OH_Toledo,NRG Energy,Natural Gas,24027.55,8/6/2024,9/5/2024,MTR-52466,Fixed,Net 30,USD
901289,9/9/2024,Plant_OH_Toledo,FirstEnergy,Natural Gas,74770.17,8/10/2024,9/9/2024,MTR-88402,Time-of-Use,Net 30,USD
901290,9/14/2024,Plant_OH_Toledo,Edison International,Steam,31143.26,8/15/2024,9/14/2024,MTR-82883,Fixed,Net 30,USD
901291,9/21/2024,Plant_OH_Toledo,AES Corporation,Steam,16321.79,8/22/2024,9/21/2024,MTR-11621,Fixed,Net 30,USD
901292,9/16/2024,Plant_OH_Toledo,AES Corporation,Electricity,65569.73,8/17/2024,9/16/2024,MTR-20736,Fixed,Net 30,USD
901293,9/21/2024,Plant_OH_Toledo,AES Corporation,Natural Gas,19681.91,8/22/2024,9/21/2024,MTR-98276,Fixed,Net 30,USD
901294,8/29/2024,Plant_OH_Toledo,Southern Power,Natural Gas,26289.53,7/30/2024,8/29/2024,MTR-80356,Time-of-Use,Net 30,USD
901295,9/15/2024,Plant_OH_Toledo,Southern Power,Electricity,51619.79,8/16/2024,9/15/2024,MTR-45651,Fixed,Net 30,USD
901296,9/5/2024,Plant_OH_Toledo,Southern Power,Steam,34436.98,8/6/2024,9/5/2024,MTR-19480,Variable,Net 30,USD
901297,9/21/2024,Plant_OH_Toledo,American Electric Power,Electricity,36278.81,8/22/2024,9/21/2024,MTR-25526,Time-of-Use,Net 30,USD
901298,8/31/2024,Plant_OH_Toledo,American Electric Power,Steam,15547.93,8/1/2024,8/31/2024,MTR-71039,Time-of-Use,Net 30,USD
901299,9/17/2024,Plant_OH_Toledo,Duke Energy LLC,Steam,30072.82,8/18/2024,9/17/2024,MTR-21034,Time-of-Use,Net 30,USD
901300,9/11/2024,Plant_OH_Toledo,NRG Energy Services,Water & Utilities,20856.31,8/12/2024,9/11/2024,MTR-33334,Variable,Net 30,USD
901301,9/12/2024,Plant_OH_Toledo,NRG Energy Services,Water & Utilities,20516.19,8/13/2024,9/12/2024,MTR-74950,Variable,Net 30,USD
901302,9/14/2024,Plant_OH_Toledo,NRG Energy Services,Water & Utilities,10964.98,8/15/2024,9/14/2024,MTR-82751,Variable,Net 30,USD
901303,9/10/2024,Plant_OH_Toledo,Exelon Utility Co,Steam,22555.24,8/11/2024,9/10/2024,MTR-77207,Time-of-Use,Net 30,USD
901304,9/11/2024,Plant_IL_Chicago,Duke Energy,Natural Gas,31838.12,8/12/2024,9/11/2024,MTR-19969,Fixed,Net 30,USD
901305,9/8/2024,Plant_IL_Chicago,NextEra Energy,Natural Gas,65493.06,8/9/2024,9/8/2024,MTR-54432,Variable,Net 30,USD
901306,9/8/2024,Plant_IL_Chicago,NextEra Energy,Water & Utilities,16342.37,8/9/2024,9/8/2024,MTR-53077,Time-of-Use,Net 30,USD
901307,9/1/2024,Plant_IL_Chicago,NextEra Energy,Water & Utilities,15364.18,8/2/2024,9/1/2024,MTR-82083,Fixed,Net 30,USD
901308,9/14/2024,Plant_IL_Chicago,Dominion Energy,Electricity,45081.2,8/15/2024,9/14/2024,MTR-35890,Fixed,Net 30,USD
901309,9/18/2024,Plant_IL_Chicago,Dominion Energy,Electricity,61567.31,8/19/2024,9/18/2024,MTR-48365,Variable,Net 30,USD
901310,9/1/2024,Plant_IL_Chicago,Exelon Utilities,Natural Gas,34161.54,8/2/2024,9/1/2024,MTR-50354,Fixed,Net 30,USD
901311,9/17/2024,Plant_IL_Chicago,Exelon Utilities,Electricity,90257.88,8/18/2024,9/17/2024,MTR-48613,Time-of-Use,Net 30,USD
901312,9/7/2024,Plant_IL_Chicago,Exelon Utilities,Steam,27512.01,8/8/2024,9/7/2024,MTR-22224,Variable,Net 30,USD
901313,9/10/2024,Plant_IL_Chicago,NRG Energy,Natural Gas,50879.98,8/11/2024,9/10/2024,MTR-73243,Variable,Net 30,USD
901314,9/5/2024,Plant_IL_Chicago,NRG Energy,Electricity,74568.21,8/6/2024,9/5/2024,MTR-56557,Time-of-Use,Net 30,USD
901315,9/5/2024,Plant_IL_Chicago,FirstEnergy,Water & Utilities,7395.72,8/6/2024,9/5/2024,MTR-46970,Variable,Net 30,USD
901316,9/21/2024,Plant_IL_Chicago,FirstEnergy,Water & Utilities,20254.67,8/22/2024,9/21/2024,MTR-36284,Variable,Net 30,USD
901317,8/28/2024,Plant_IL_Chicago,FirstEnergy,Steam,22908.04,7/29/2024,8/28/2024,MTR-56347,Time-of-Use,Net 30,USD
901318,9/9/2024,Plant_IL_Chicago,Edison International,Natural Gas,30057.15,8/10/2024,9/9/2024,MTR-13456,Variable,Net 30,USD
901319,8/29/2024,Plant_IL_Chicago,AES Corporation,Steam,45881.77,7/30/2024,8/29/2024,MTR-87839,Fixed,Net 30,USD
901320,9/2/2024,Plant_IL_Chicago,AES Corporation,Electricity,70969.35,8/3/2024,9/2/2024,MTR-41112,Variable,Net 30,USD
901321,9/11/2024,Plant_IL_Chicago,AES Corporation,Water & Utilities,22510.21,8/12/2024,9/11/2024,MTR-18049,Fixed,Net 30,USD
901322,9/11/2024,Plant_IL_Chicago,Southern Power,Natural Gas,42848.5,8/12/2024,9/11/2024,MTR-25352,Time-of-Use,Net 30,USD
901323,9/18/2024,Plant_IL_Chicago,Southern Power,Natural Gas,59459.54,8/19/2024,9/18/2024,MTR-24979,Fixed,Net 30,USD
901324,9/11/2024,Plant_IL_Chicago,Southern Power,Steam,12653.59,8/12/2024,9/11/2024,MTR-45459,Fixed,Net 30,USD
901325,9/19/2024,Plant_IL_Chicago,American Electric Power,Natural Gas,31508.47,8/20/2024,9/19/2024,MTR-51412,Fixed,Net 30,USD
901326,9/3/2024,Plant_IL_Chicago,American Electric Power,Natural Gas,54143.16,8/4/2024,9/3/2024,MTR-40332,Fixed,Net 30,USD
901327,9/4/2024,Plant_IL_Chicago,Duke Energy LLC,Water & Utilities,9694.7,8/5/2024,9/4/2024,MTR-45518,Variable,Net 30,USD
901328,9/15/2024,Plant_IL_Chicago,NRG Energy Services,Water & Utilities,18875.7,8/16/2024,9/15/2024,MTR-60737,Variable,Net 30,USD
901329,9/13/2024,Plant_IL_Chicago,Exelon Utility Co,Natural Gas,62563.29,8/14/2024,9/13/2024,MTR-48351,Time-of-Use,Net 30,USD
901330,9/6/2024,Plant_MI_Detroit,Duke Energy,Steam,14408.79,8/7/2024,9/6/2024,MTR-50346,Time-of-Use,Net 30,USD
901331,9/19/2024,Plant_MI_Detroit,Duke Energy,Electricity,64940.26,8/20/2024,9/19/2024,MTR-52914,Fixed,Net 30,USD
901332,9/10/2024,Plant_MI_Detroit,Duke Energy,Electricity,80631.35,8/11/2024,9/10/2024,MTR-72257,Time-of-Use,Net 30,USD
901333,8/31/2024,Plant_MI_Detroit,NextEra Energy,Water & Utilities,9704.8,8/1/2024,8/31/2024,MTR-75340,Variable,Net 30,USD
